Sales office's Description,Invoice No.,Invoice Line Item No.,Invoice Date,Material,Material Description,Quantity,UOM,Sales Order No.,Sales Order  Item No.,Sales Order Type,Customer purchase order number,Payment Terms,Sold-to Party,Sold-to Name,Ship-to Party,Ship-to Name,Bill-to Party,Bill-to Name,Payer,Payer Name,Sales Rep,Sales Rep Name
IR,RB15950266,10,26-04-18,ERABW5600-DR000100,STRUCT BOND BW-5600,100.000,KG,1000149859,10,ZGOR,007/00339,Z000,BG00018454,บริษัท ชุมพลสุมิตรา จำกัด,BG00018454,บริษัท ชุมพลสุมิตรา จำกัด,BG00018454,บริษัท ชุมพลสุมิตรา จำกัด,BG00018454,บริษัท ชุมพลสุมิตรา จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950266,20,26-04-18,UGMCM200R-KY000050,COSMONATE M-200,15.000,KG,1000149859,20,ZGOR,007/00339,Z000,BG00018454,บริษัท ชุมพลสุมิตรา จำกัด,BG00018454,บริษัท ชุมพลสุมิตรา จำกัด,BG00018454,บริษัท ชุมพลสุมิตรา จำกัด,BG00018454,บริษัท ชุมพลสุมิตรา จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950267,40,26-04-18,ENJQ193X0-DR000200,OLESTER Q193X,"2,600.000",KG,1000148369,40,ZGOR,PO0001994,Z090,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,BG00013662,บริษัท สก๊อต เพ้นท์ จำกัด,SG00000036,MR. SONGTHAM C.
IR,RB15950268,70,26-04-18,RKA506000-DR000200,ACRYLAX-506,"6,000.000",KG,1000146182,70,ZGOR,DM-PM1803004,Z090,BG00013069,บริษัท สหไทยใยแก้ว จำกัด,BG00013069,บริษัท สหไทยใยแก้ว จำกัด,BG00013069,บริษัท สหไทยใยแก้ว จำกัด,BG00013069,บริษัท สหไทยใยแก้ว จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950269,10,26-04-18,ENR286000-DR000200,U-VAN 28-60,800.000,KG,1000150235,10,ZGOR,2210073366,Z120,BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย) จำกั,BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย) จำกั,BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย) จำกั,BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย) จำกั,SG00000038,MR. NUT P.
IR,RB15950270,10,26-04-18,RKVBW3300-KY000036,BONDWOOD-3300,144.000,KG,1000150233,10,ZGOR,P180428,M331,BG00018902,บริษัท เคมีเมท จำกัด,BG00018082,คุณ ส่องศรี สรรพปัญญา (นิ่มซี่เส็ง),BG00013331,บริษัท เคมีเมท จำกัด,BG00013331,บริษัท เคมีเมท จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950271,10,26-04-18,ENR225000-DR000200,U-VAN 225,400.000,KG,1000150210,10,ZGOR,PO6104012,Z090,BG00012903,บริษัท  ดี.โอ.พี. เพ้นท์  จำกัด,BG00012903,บริษัท  ดี.โอ.พี. เพ้นท์  จำกัด,BG00012903,บริษัท  ดี.โอ.พี. เพ้นท์  จำกัด,BG00012903,บริษัท  ดี.โอ.พี. เพ้นท์  จำกัด,SG00000039,MS. KULASAB
IR,RB15950272,10,26-04-18,ERABW5600-BLK01000,STRUCT BOND BW-5600,"1,000.000",KG,1000150236,10,ZGOR,P180427,Z000,BG00013331,บริษัท เคมีเมท จำกัด,BG00018296,คลังสินค้า อีไอซี มาร์เก็ตติ้ง (อิว,BG00013331,บริษัท เคมีเมท จำกัด,BG00013331,บริษัท เคมีเมท จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950273,10,26-04-18,RKVBW3300-KY000036,BONDWOOD-3300,36.000,KG,1000150258,10,ZGOR,P180429,M331,BG00018902,บริษัท เคมีเมท จำกัด,BG00019375,ไขแสงแฮนด์เมด (คุณย้ง),BG00013331,บริษัท เคมีเมท จำกัด,BG00013331,บริษัท เคมีเมท จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950274,10,26-04-18,RKVBW3006-BLK01000,BONDWOOD-3006,"1,000.000",KG,1000150260,10,ZGOR,PO0610088,Z060,BG00013039,บริษัท สามชัยพนา จำกัด,BG00013039,บริษัท สามชัยพนา จำกัด,BG00013039,บริษัท สามชัยพนา จำกัด,BG00013039,บริษัท สามชัยพนา จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15950275,10,26-04-18,ENJQ70000-DR000200,OLESTER Q700,"1,200.000",KG,1000150305,10,ZGOR,PO5900899,Z000,BG00018073,บริษัท นีโอ เคมีคอล อินตัสตรี้ จำกั,BG00018073,บริษัท นีโอ เคมีคอล อินตัสตรี้ จำกั,BG00018073,บริษัท นีโอ เคมีคอล อินตัสตรี้ จำกั,BG00018073,บริษัท นีโอ เคมีคอล อินตัสตรี้ จำกั,SG00000080,NITIPAT  JAIMONKONG
IR,RB15950276,10,26-04-18,RKVV221G0-DR000100,VINYLAX-221G,500.000,KG,1000150302,10,ZGOR,RMC6100607,Z120,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,SG00000028,MR. PRAMOTE R.
IR,RB15950277,10,26-04-18,RKVBW1001-DR000100,BONDWOOD-1001,800.000,KG,1000150299,10,ZGOR,RMC6100605,Z120,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,SG00000028,MR. PRAMOTE R.
IR,RB15950278,10,26-04-18,ESA235PNR-DR000220,ESTAR R235TP(N),"3,300.000",KG,1000150308,10,ZGOR,'-,Z090,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ่น จำ,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15950279,20,26-04-18,RKA9612BT-BLK01000,ACRYLAX-9612BT,"5,000.000",KG,1000148642,20,ZGOR,046308,Z090,BG00013081,บริษัท ไทยบอนด์อุตสาหกรรม จำกัด,BG00013082,NAWANAKORN,BG00013081,บริษัท ไทยบอนด์อุตสาหกรรม จำกัด,BG00013081,บริษัท ไทยบอนด์อุตสาหกรรม จำกัด,SG00000030,MR. VISIT R.
UU,RB15950280,10,25-04-18,UGTCOST80-DR000250,COSMONATE T-80,"2,500.000",KG,1000149679,10,ZGOR,2018-04-091,Z075,BG00014152,บริษัท ประเสริฐโฟม จำกัด(ประเทศลาว),BG00014152,บริษัท ประเสริฐโฟม จำกัด(ประเทศลาว),BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,SG00000054,MS. AUSANEE  S.
UU,RB15950280,20,25-04-18,UGPY56030-DR000210,Y-5603,"6,300.000",KG,1000149679,20,ZGOR,2018-04-091,Z075,BG00014152,บริษัท ประเสริฐโฟม จำกัด(ประเทศลาว),BG00014152,บริษัท ประเสริฐโฟม จำกัด(ประเทศลาว),BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,SG00000054,MS. AUSANEE  S.
UU,RB15950281,10,25-04-18,UGTCOST80-DR000250,COSMONATE T-80,250.000,KG,1000148392,10,ZGOR,2018-04-081,Z090,BG00017001,บริษัท จี.เอฟ.แมนนูแฟคเจอริ่ง จำกัด,BG00017001,บริษัท จี.เอฟ.แมนนูแฟคเจอริ่ง จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,SG00000055,MR. WICHANCHAI  S.
UU,RB15950282,10,25-04-18,UGPR1818D-BLK02500,THAMOL RG-1818(D),"2,500.000",KG,1000146505,10,ZGOR,R445144,M231,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,SG00000079,MR.PHASAKORN C.
UU,RB15950283,10,25-04-18,UGPRG1818-BLK02500,THAMOL RG-1818,"2,500.000",KG,1000145885,10,ZGOR,RM41787,M231,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,SG00000079,MR.PHASAKORN C.
UU,RB15950284,10,25-04-18,UGPRG1818-BLK02500,THAMOL RG-1818,"2,500.000",KG,1000145868,10,ZGOR,R438515,M231,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,SG00000079,MR.PHASAKORN C.
IR,RB15950285,10,25-04-18,1-SCRAP/S,SCRAP,475,EA,1000150341,10,ZGOR,'-,Z000,BG00018822,นายวัฒนา ชื่นกมลรัตน์,BG00018822,นายวัฒนา ชื่นกมลรัตน์,BG00018822,นายวัฒนา ชื่นกมลรัตน์,BG00018822,นายวัฒนา ชื่นกมลรัตน์,SG00000052,MIR
IR,RB15950285,20,25-04-18,1-SCRAP/S,SCRAP,969,EA,1000150341,20,ZGOR,'-,Z000,BG00018822,นายวัฒนา ชื่นกมลรัตน์,BG00018822,นายวัฒนา ชื่นกมลรัตน์,BG00018822,นายวัฒนา ชื่นกมลรัตน์,BG00018822,นายวัฒนา ชื่นกมลรัตน์,SG00000052,MIR
IR,RB15950286,10,26-04-18,RKVBW1001-DR000100,BONDWOOD-1001,500.000,KG,1000150340,10,ZGOR,RMC6100611,Z120,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,SG00000028,MR. PRAMOTE R.
IR,RB15950287,10,26-04-18,RKVV22100-DR000100,VINYLAX-221,"2,000.000",KG,1000150304,10,ZGOR,RMC6100606,Z120,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,SG00000028,MR. PRAMOTE R.
UU,RB15950288,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000810,10,ZDR,27G85049,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950289,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000811,10,ZDR,28G00299,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950290,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000812,10,ZDR,28G00300,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950291,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000813,10,ZDR,28G01024,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950292,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000814,10,ZDR,28G01625,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950293,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000815,10,ZDR,28G02234,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950294,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000816,10,ZDR,28G03027,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950295,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"3,000.000",KG,7000000817,10,ZDR,28G03915,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950296,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000818,10,ZDR,28G04749,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950297,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"3,000.000",KG,7000000819,10,ZDR,28G05334,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950298,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000820,10,ZDR,28G06116,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950299,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,750.000,KG,7000000821,10,ZDR,28L01137,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950300,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000822,10,ZDR,28G06700,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950301,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,750.000",KG,7000000823,10,ZDR,28G07415,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950302,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"3,000.000",KG,7000000824,10,ZDR,28G08004,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950303,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,750.000",KG,7000000825,10,ZDR,28G08583,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950304,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000826,10,ZDR,28G09006,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950305,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000827,10,ZDR,28G09594,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950306,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000828,10,ZDR,28G10581,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950307,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,750.000,KG,7000000829,10,ZDR,28G11160,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950308,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000830,10,ZDR,28G11800,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950309,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,750.000,KG,7000000831,10,ZDR,28G11801,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950310,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,750.000",KG,7000000832,10,ZDR,28G12577,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950311,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000833,10,ZDR,28G13155,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950312,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,750.000",KG,7000000834,10,ZDR,28G13631,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950313,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000835,10,ZDR,28G14153,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950314,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,750.000",KG,7000000836,10,ZDR,28G14753,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950315,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000837,10,ZDR,28G15379,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950316,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,750.000",KG,7000000838,10,ZDR,28G15826,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950317,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000839,10,ZDR,28G16422,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950318,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000840,10,ZDR,28G17189,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950319,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,750.000",KG,7000000841,10,ZDR,28G17779,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950320,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,7000000842,10,ZDR,28G18373,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950321,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"2,000.000",KG,7000000843,10,ZDR,28G18784,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
UU,RB15950322,10,25-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,750.000",KG,7000000844,10,ZDR,28G19326,Z060,BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศไทย),SG00000055,MR. WICHANCHAI  S.
